id,name,symbol,quote.GBP.price,quote.GBP.volume_24h,quote.GBP.volume_change_24h,quote.GBP.percent_change_1h,quote.GBP.percent_change_24h,quote.GBP.percent_change_7d,quote.GBP.percent_change_30d,quote.GBP.percent_change_60d,quote.GBP.percent_change_90d,timestamp
1027,Ethereum,ETH,1325.766321076765,4758875253.740109,116.4611,-0.452884,1.0486464,5.19517517,-2.09047189,-13.07408111,-8.14676492,2023-09-18 18:22:51.780218
825,Tether USDt,USDT,0.8078035607671491,18135228351.85277,87.5321,-0.00458127,-0.02105401,0.05501074,0.02362192,0.01384236,0.00076913,2023-09-18 18:22:51.780218
1839,BNB,BNB,174.96672615519347,473154971.4446938,43.8758,-1.00339211,0.48835725,4.82371481,-0.30498338,-10.18580655,-11.27091086,2023-09-18 18:22:51.780218
52,XRP,XRP,0.4057501241103895,732723014.760082,102.3098,-0.31621811,1.16488869,6.17003428,-2.95299292,-36.32681415,2.95798722,2023-09-18 18:22:51.780218
3408,USD Coin,USDC,0.8077082116005727,2632697085.7447524,117.8492,0.00304786,-0.02077862,-0.00470157,-0.00949757,0.00333003,-0.01796343,2023-09-18 18:22:51.780218
2010,Cardano,ADA,0.20383403902730107,104706990.21424803,67.8801,-0.98469379,1.93774804,4.63058962,-5.56830026,-19.96698605,-5.04693385,2023-09-18 18:22:51.780218
74,Dogecoin,DOGE,0.049967863526794866,173530957.050049,53.3408,-0.71386898,0.32130909,2.64513822,-3.0248332,-11.83196486,-0.9934796,2023-09-18 18:22:51.780218
11419,Toncoin,TON,1.948789527164905,44672758.29607114,-19.8506,0.08470539,5.76567106,46.34513277,79.50630563,75.60207702,73.88648981,2023-09-18 18:22:51.780218
5426,Solana,SOL,15.94925229534601,248908401.90173635,197.5912,-0.78515264,4.56910225,11.75400443,-9.51673943,-22.44177507,20.60628416,2023-09-18 18:22:51.780218
1958,TRON,TRX,0.06791219240275517,143555100.95051166,38.0121,-0.44194393,0.52455483,8.46798909,13.93698027,4.59488383,20.31215022,2023-09-18 18:22:51.780218
4943,Dai,DAI,0.8072159790246038,73411173.74929872,84.9487,0.01034043,-0.05346944,-0.0413985,0.00723334,0.01647014,-0.1575281,2023-09-18 18:22:51.780218
6636,Polkadot,DOT,3.33188737967176,90747881.90511757,68.3642,-1.01323097,0.58639167,3.01535618,-8.93367635,-22.09232339,-10.10208032,2023-09-18 18:22:51.780218
3890,Polygon,MATIC,0.42534089156188837,178527838.2282176,32.3738,-0.71165611,1.37351706,4.66317437,-9.3118134,-30.78353389,-14.59582535,2023-09-18 18:22:51.780218
2,Litecoin,LTC,53.545412904947455,329623981.59468716,88.8771,-1.14866042,3.72813519,11.89071653,3.2413243,-28.0863084,-16.07253931,2023-09-18 18:22:51.780218
1,Bitcoin,BTC,21647.901701389597,11732446854.455975,124.1504,-1.14197557,1.07689987,6.48626734,2.83693535,-9.79181149,-4.47883424,2023-09-18 18:24:02.135783
1027,Ethereum,ETH,1325.4613771298914,4758802039.512679,116.3955,-0.51797528,1.03686062,5.18623476,-2.15208318,-13.09969882,-8.29217645,2023-09-18 18:24:02.135783
825,Tether USDt,USDT,0.8078950086009129,18138488218.109528,87.5477,-0.00183473,-0.00801354,0.07428008,0.04922922,0.04612492,0.01110565,2023-09-18 18:24:02.135783
1839,BNB,BNB,174.83029864251216,473241348.0210306,43.8868,-1.00520776,0.41136072,4.7267251,-0.41379273,-10.23214439,-11.41580967,2023-09-18 18:24:02.135783
52,XRP,XRP,0.40556029298624624,732926824.3423319,102.2689,-0.2962844,1.11366358,6.09886516,-3.05253161,-36.3690618,2.73606599,2023-09-18 18:24:02.135783
3408,USD Coin,USDC,0.8077027099795281,2632594231.375664,117.8327,-0.00402701,-0.01473202,0.00664472,0.00565475,0.02147126,-0.02552813,2023-09-18 18:24:02.135783
2010,Cardano,ADA,0.20371647198915338,104704892.10738578,67.8356,-0.91802863,1.8786567,4.59132593,-5.64909514,-20.00437154,-5.26653131,2023-09-18 18:24:02.135783
74,Dogecoin,DOGE,0.04993108415518119,173573206.36892432,53.3449,-0.68554657,0.25840109,2.57673549,-3.1307806,-11.85138079,-1.15304534,2023-09-18 18:24:02.135783
11419,Toncoin,TON,1.9503712785323226,44671144.57526574,-19.789,0.28570764,6.11534531,46.65257031,79.58789886,75.81779937,74.09222692,2023-09-18 18:24:02.135783
5426,Solana,SOL,15.930861762337393,248900551.15650573,197.4825,-0.68347968,4.40344224,11.60414783,-9.67925332,-22.47364322,20.10719484,2023-09-18 18:24:02.135783
1958,TRON,TRX,0.06787874406509387,143553043.0206204,37.9504,-0.4351446,0.45346799,8.39505215,13.85497067,4.56248822,20.14189087,2023-09-18 18:24:02.135783
4943,Dai,DAI,0.8070899840070418,73404951.55504695,84.9356,0.01190283,-0.06029777,-0.04249184,-0.02253626,0.00038579,-0.20222694,2023-09-18 18:24:02.135783
6636,Polkadot,DOT,3.330677293335805,90771649.24989188,68.4135,-0.87707355,0.54304654,2.97562478,-8.98733771,-22.0944503,-10.26698501,2023-09-18 18:24:02.135783
3890,Polygon,MATIC,0.4250453342030807,178651058.16510257,32.4543,-0.57513828,1.34498551,4.58096612,-9.3972355,-30.78429534,-14.84692266,2023-09-18 18:24:02.135783
2,Litecoin,LTC,53.492828601952496,329906555.6923238,89.0123,-1.07273365,3.63637225,11.77811434,3.0989568,-28.13748831,-16.40764481,2023-09-18 18:24:02.135783
1,Bitcoin,BTC,21647.901701389597,11732446854.455975,124.1504,-1.14197557,1.07689987,6.48626734,2.83693535,-9.79181149,-4.47883424,2023-09-18 18:24:03.221566
1027,Ethereum,ETH,1325.4613771298914,4758802039.512679,116.3955,-0.51797528,1.03686062,5.18623476,-2.15208318,-13.09969882,-8.29217645,2023-09-18 18:24:03.221566
825,Tether USDt,USDT,0.8078950086009129,18138488218.109528,87.5477,-0.00183473,-0.00801354,0.07428008,0.04922922,0.04612492,0.01110565,2023-09-18 18:24:03.221566
1839,BNB,BNB,174.83029864251216,473241348.0210306,43.8868,-1.00520776,0.41136072,4.7267251,-0.41379273,-10.23214439,-11.41580967,2023-09-18 18:24:03.221566
52,XRP,XRP,0.40556029298624624,732926824.3423319,102.2689,-0.2962844,1.11366358,6.09886516,-3.05253161,-36.3690618,2.73606599,2023-09-18 18:24:03.221566
3408,USD Coin,USDC,0.8077027099795281,2632594231.375664,117.8327,-0.00402701,-0.01473202,0.00664472,0.00565475,0.02147126,-0.02552813,2023-09-18 18:24:03.221566
2010,Cardano,ADA,0.20371647198915338,104704892.10738578,67.8356,-0.91802863,1.8786567,4.59132593,-5.64909514,-20.00437154,-5.26653131,2023-09-18 18:24:03.221566
74,Dogecoin,DOGE,0.04993108415518119,173573206.36892432,53.3449,-0.68554657,0.25840109,2.57673549,-3.1307806,-11.85138079,-1.15304534,2023-09-18 18:24:03.221566
11419,Toncoin,TON,1.9503712785323226,44671144.57526574,-19.789,0.28570764,6.11534531,46.65257031,79.58789886,75.81779937,74.09222692,2023-09-18 18:24:03.221566
5426,Solana,SOL,15.930861762337393,248900551.15650573,197.4825,-0.68347968,4.40344224,11.60414783,-9.67925332,-22.47364322,20.10719484,2023-09-18 18:24:03.221566
1958,TRON,TRX,0.06787874406509387,143553043.0206204,37.9504,-0.4351446,0.45346799,8.39505215,13.85497067,4.56248822,20.14189087,2023-09-18 18:24:03.221566
4943,Dai,DAI,0.8070899840070418,73404951.55504695,84.9356,0.01190283,-0.06029777,-0.04249184,-0.02253626,0.00038579,-0.20222694,2023-09-18 18:24:03.221566
6636,Polkadot,DOT,3.330677293335805,90771649.24989188,68.4135,-0.87707355,0.54304654,2.97562478,-8.98733771,-22.0944503,-10.26698501,2023-09-18 18:24:03.221566
3890,Polygon,MATIC,0.4250453342030807,178651058.16510257,32.4543,-0.57513828,1.34498551,4.58096612,-9.3972355,-30.78429534,-14.84692266,2023-09-18 18:24:03.221566
2,Litecoin,LTC,53.492828601952496,329906555.6923238,89.0123,-1.07273365,3.63637225,11.77811434,3.0989568,-28.13748831,-16.40764481,2023-09-18 18:24:03.221566
1,Bitcoin,BTC,21637.803852605903,11743951351.464848,124.6884,-1.02435037,1.04610697,6.47528803,2.77076812,-9.84350866,-4.38787209,2023-09-18 18:25:27.789157
1027,Ethereum,ETH,1325.2420074389536,4763083016.1603,116.4709,-0.45036222,1.04084005,5.2057933,-2.19254211,-13.11229146,-8.19003229,2023-09-18 18:25:27.789157
825,Tether USDt,USDT,0.8078708808603444,18144991320.438614,87.7851,-0.01835344,0.00696443,0.05159709,0.05081367,0.02884619,0.00310055,2023-09-18 18:25:27.789157
1839,BNB,BNB,174.80761114520655,474158667.8871602,44.1129,-1.01409007,0.40153259,4.7246332,-0.42199497,-10.23716666,-11.4323779,2023-09-18 18:25:27.789157
52,XRP,XRP,0.40551136754985057,732854070.227778,102.2623,-0.30989098,1.10766048,6.09907009,-3.07609794,-36.38353335,2.70155938,2023-09-18 18:25:27.789157
3408,USD Coin,USDC,0.8077269182299843,2636233168.588938,118.776,-0.01567804,0.00284805,-0.00940053,0.01216879,0.00895376,0.004873,2023-09-18 18:25:27.789157
2010,Cardano,ADA,0.203651685580634,104706683.39196277,68.0854,-0.93462484,1.84328677,4.56661034,-5.68044605,-20.01064963,-5.3087377,2023-09-18 18:25:27.789157
74,Dogecoin,DOGE,0.0499276392175277,173602897.0152852,53.4285,-0.6912682,0.26224475,2.57400888,-3.13237097,-11.83384706,-1.20223227,2023-09-18 18:25:27.789157
11419,Toncoin,TON,1.9504864343836383,44646964.073964916,-19.7384,0.27028828,6.11565441,46.6488837,79.60054766,75.83889304,74.08970388,2023-09-18 18:25:27.789157
5426,Solana,SOL,15.930002660551047,248899975.40894407,197.5574,-0.7000748,4.40296907,11.61964128,-9.68152786,-22.46344727,20.02548804,2023-09-18 18:25:27.789157
1958,TRON,TRX,0.06787472543077522,143529224.87436748,37.9316,-0.43226945,0.45448809,8.3910825,13.84331926,4.55364864,20.14541929,2023-09-18 18:25:27.789157
4943,Dai,DAI,0.8070424612913562,73302917.15455136,84.5413,-0.01040047,-0.06552667,-0.0456775,-0.02201054,-0.0040266,-0.23589181,2023-09-18 18:25:27.789157
6636,Polkadot,DOT,3.330215035310272,90686126.58644283,68.4069,-0.88484927,0.54118219,2.96802306,-8.9998351,-22.10731501,-10.34323726,2023-09-18 18:25:27.789157
3890,Polygon,MATIC,0.4250120333924556,178480578.23486382,32.3726,-0.580744,1.34745076,4.58089536,-9.41076416,-30.75679956,-14.86633193,2023-09-18 18:25:27.789157
2,Litecoin,LTC,53.489470739570265,330039879.98057306,89.0969,-1.06219615,3.64267988,11.78423358,3.10752825,-28.13360119,-16.50254462,2023-09-18 18:25:27.789157
1,Bitcoin,BTC,21637.803852605903,11743951351.464848,124.6884,-1.02435037,1.04610697,6.47528803,2.77076812,-9.84350866,-4.38787209,2023-09-18 18:26:09.558442
1027,Ethereum,ETH,1325.2420074389536,4763083016.1603,116.4709,-0.45036222,1.04084005,5.2057933,-2.19254211,-13.11229146,-8.19003229,2023-09-18 18:26:09.558442
825,Tether USDt,USDT,0.8078708808603444,18144991320.438614,87.7851,-0.01835344,0.00696443,0.05159709,0.05081367,0.02884619,0.00310055,2023-09-18 18:26:09.558442
1839,BNB,BNB,174.80761114520655,474158667.8871602,44.1129,-1.01409007,0.40153259,4.7246332,-0.42199497,-10.23716666,-11.4323779,2023-09-18 18:26:09.558442
52,XRP,XRP,0.40551136754985057,732854070.227778,102.2623,-0.30989098,1.10766048,6.09907009,-3.07609794,-36.38353335,2.70155938,2023-09-18 18:26:09.558442
3408,USD Coin,USDC,0.8077269182299843,2636233168.588938,118.776,-0.01567804,0.00284805,-0.00940053,0.01216879,0.00895376,0.004873,2023-09-18 18:26:09.558442
2010,Cardano,ADA,0.203651685580634,104706683.39196277,68.0854,-0.93462484,1.84328677,4.56661034,-5.68044605,-20.01064963,-5.3087377,2023-09-18 18:26:09.558442
74,Dogecoin,DOGE,0.0499276392175277,173602897.0152852,53.4285,-0.6912682,0.26224475,2.57400888,-3.13237097,-11.83384706,-1.20223227,2023-09-18 18:26:09.558442
11419,Toncoin,TON,1.9504864343836383,44646964.073964916,-19.7384,0.27028828,6.11565441,46.6488837,79.60054766,75.83889304,74.08970388,2023-09-18 18:26:09.558442
5426,Solana,SOL,15.930002660551047,248899975.40894407,197.5574,-0.7000748,4.40296907,11.61964128,-9.68152786,-22.46344727,20.02548804,2023-09-18 18:26:09.558442
1958,TRON,TRX,0.06787472543077522,143529224.87436748,37.9316,-0.43226945,0.45448809,8.3910825,13.84331926,4.55364864,20.14541929,2023-09-18 18:26:09.558442
4943,Dai,DAI,0.8070424612913562,73302917.15455136,84.5413,-0.01040047,-0.06552667,-0.0456775,-0.02201054,-0.0040266,-0.23589181,2023-09-18 18:26:09.558442
6636,Polkadot,DOT,3.330215035310272,90686126.58644283,68.4069,-0.88484927,0.54118219,2.96802306,-8.9998351,-22.10731501,-10.34323726,2023-09-18 18:26:09.558442
3890,Polygon,MATIC,0.4250120333924556,178480578.23486382,32.3726,-0.580744,1.34745076,4.58089536,-9.41076416,-30.75679956,-14.86633193,2023-09-18 18:26:09.558442
2,Litecoin,LTC,53.489470739570265,330039879.98057306,89.0969,-1.06219615,3.64267988,11.78423358,3.10752825,-28.13360119,-16.50254462,2023-09-18 18:26:09.558442
1,Bitcoin,BTC,21637.803852605903,11743951351.464848,124.6884,-1.02435037,1.04610697,6.47528803,2.77076812,-9.84350866,-4.38787209,2023-09-18 18:26:10.289825
1027,Ethereum,ETH,1325.2420074389536,4763083016.1603,116.4709,-0.45036222,1.04084005,5.2057933,-2.19254211,-13.11229146,-8.19003229,2023-09-18 18:26:10.289825
825,Tether USDt,USDT,0.8078708808603444,18144991320.438614,87.7851,-0.01835344,0.00696443,0.05159709,0.05081367,0.02884619,0.00310055,2023-09-18 18:26:10.289825
1839,BNB,BNB,174.80761114520655,474158667.8871602,44.1129,-1.01409007,0.40153259,4.7246332,-0.42199497,-10.23716666,-11.4323779,2023-09-18 18:26:10.289825
52,XRP,XRP,0.40551136754985057,732854070.227778,102.2623,-0.30989098,1.10766048,6.09907009,-3.07609794,-36.38353335,2.70155938,2023-09-18 18:26:10.289825
3408,USD Coin,USDC,0.8077269182299843,2636233168.588938,118.776,-0.01567804,0.00284805,-0.00940053,0.01216879,0.00895376,0.004873,2023-09-18 18:26:10.289825
2010,Cardano,ADA,0.203651685580634,104706683.39196277,68.0854,-0.93462484,1.84328677,4.56661034,-5.68044605,-20.01064963,-5.3087377,2023-09-18 18:26:10.289825
74,Dogecoin,DOGE,0.0499276392175277,173602897.0152852,53.4285,-0.6912682,0.26224475,2.57400888,-3.13237097,-11.83384706,-1.20223227,2023-09-18 18:26:10.289825
11419,Toncoin,TON,1.9504864343836383,44646964.073964916,-19.7384,0.27028828,6.11565441,46.6488837,79.60054766,75.83889304,74.08970388,2023-09-18 18:26:10.289825
5426,Solana,SOL,15.930002660551047,248899975.40894407,197.5574,-0.7000748,4.40296907,11.61964128,-9.68152786,-22.46344727,20.02548804,2023-09-18 18:26:10.289825
1958,TRON,TRX,0.06787472543077522,143529224.87436748,37.9316,-0.43226945,0.45448809,8.3910825,13.84331926,4.55364864,20.14541929,2023-09-18 18:26:10.289825
4943,Dai,DAI,0.8070424612913562,73302917.15455136,84.5413,-0.01040047,-0.06552667,-0.0456775,-0.02201054,-0.0040266,-0.23589181,2023-09-18 18:26:10.289825
6636,Polkadot,DOT,3.330215035310272,90686126.58644283,68.4069,-0.88484927,0.54118219,2.96802306,-8.9998351,-22.10731501,-10.34323726,2023-09-18 18:26:10.289825
3890,Polygon,MATIC,0.4250120333924556,178480578.23486382,32.3726,-0.580744,1.34745076,4.58089536,-9.41076416,-30.75679956,-14.86633193,2023-09-18 18:26:10.289825
2,Litecoin,LTC,53.489470739570265,330039879.98057306,89.0969,-1.06219615,3.64267988,11.78423358,3.10752825,-28.13360119,-16.50254462,2023-09-18 18:26:10.289825
1,Bitcoin,BTC,21637.803852605903,11743951351.464848,124.6884,-1.02435037,1.04610697,6.47528803,2.77076812,-9.84350866,-4.38787209,2023-09-18 18:26:11.609504
1027,Ethereum,ETH,1325.2420074389536,4763083016.1603,116.4709,-0.45036222,1.04084005,5.2057933,-2.19254211,-13.11229146,-8.19003229,2023-09-18 18:26:11.609504
825,Tether USDt,USDT,0.8078708808603444,18144991320.438614,87.7851,-0.01835344,0.00696443,0.05159709,0.05081367,0.02884619,0.00310055,2023-09-18 18:26:11.609504
1839,BNB,BNB,174.80761114520655,474158667.8871602,44.1129,-1.01409007,0.40153259,4.7246332,-0.42199497,-10.23716666,-11.4323779,2023-09-18 18:26:11.609504
52,XRP,XRP,0.40551136754985057,732854070.227778,102.2623,-0.30989098,1.10766048,6.09907009,-3.07609794,-36.38353335,2.70155938,2023-09-18 18:26:11.609504
3408,USD Coin,USDC,0.8077269182299843,2636233168.588938,118.776,-0.01567804,0.00284805,-0.00940053,0.01216879,0.00895376,0.004873,2023-09-18 18:26:11.609504
2010,Cardano,ADA,0.203651685580634,104706683.39196277,68.0854,-0.93462484,1.84328677,4.56661034,-5.68044605,-20.01064963,-5.3087377,2023-09-18 18:26:11.609504
74,Dogecoin,DOGE,0.0499276392175277,173602897.0152852,53.4285,-0.6912682,0.26224475,2.57400888,-3.13237097,-11.83384706,-1.20223227,2023-09-18 18:26:11.609504
11419,Toncoin,TON,1.9504864343836383,44646964.073964916,-19.7384,0.27028828,6.11565441,46.6488837,79.60054766,75.83889304,74.08970388,2023-09-18 18:26:11.609504
5426,Solana,SOL,15.930002660551047,248899975.40894407,197.5574,-0.7000748,4.40296907,11.61964128,-9.68152786,-22.46344727,20.02548804,2023-09-18 18:26:11.609504
1958,TRON,TRX,0.06787472543077522,143529224.87436748,37.9316,-0.43226945,0.45448809,8.3910825,13.84331926,4.55364864,20.14541929,2023-09-18 18:26:11.609504
4943,Dai,DAI,0.8070424612913562,73302917.15455136,84.5413,-0.01040047,-0.06552667,-0.0456775,-0.02201054,-0.0040266,-0.23589181,2023-09-18 18:26:11.609504
6636,Polkadot,DOT,3.330215035310272,90686126.58644283,68.4069,-0.88484927,0.54118219,2.96802306,-8.9998351,-22.10731501,-10.34323726,2023-09-18 18:26:11.609504
3890,Polygon,MATIC,0.4250120333924556,178480578.23486382,32.3726,-0.580744,1.34745076,4.58089536,-9.41076416,-30.75679956,-14.86633193,2023-09-18 18:26:11.609504
2,Litecoin,LTC,53.489470739570265,330039879.98057306,89.0969,-1.06219615,3.64267988,11.78423358,3.10752825,-28.13360119,-16.50254462,2023-09-18 18:26:11.609504
1,Bitcoin,BTC,21637.803852605903,11743951351.464848,124.6884,-1.02435037,1.04610697,6.47528803,2.77076812,-9.84350866,-4.38787209,2023-09-18 18:26:12.814803
1027,Ethereum,ETH,1325.2420074389536,4763083016.1603,116.4709,-0.45036222,1.04084005,5.2057933,-2.19254211,-13.11229146,-8.19003229,2023-09-18 18:26:12.814803
825,Tether USDt,USDT,0.8078708808603444,18144991320.438614,87.7851,-0.01835344,0.00696443,0.05159709,0.05081367,0.02884619,0.00310055,2023-09-18 18:26:12.814803
1839,BNB,BNB,174.80761114520655,474158667.8871602,44.1129,-1.01409007,0.40153259,4.7246332,-0.42199497,-10.23716666,-11.4323779,2023-09-18 18:26:12.814803
52,XRP,XRP,0.40551136754985057,732854070.227778,102.2623,-0.30989098,1.10766048,6.09907009,-3.07609794,-36.38353335,2.70155938,2023-09-18 18:26:12.814803
3408,USD Coin,USDC,0.8077269182299843,2636233168.588938,118.776,-0.01567804,0.00284805,-0.00940053,0.01216879,0.00895376,0.004873,2023-09-18 18:26:12.814803
2010,Cardano,ADA,0.203651685580634,104706683.39196277,68.0854,-0.93462484,1.84328677,4.56661034,-5.68044605,-20.01064963,-5.3087377,2023-09-18 18:26:12.814803
74,Dogecoin,DOGE,0.0499276392175277,173602897.0152852,53.4285,-0.6912682,0.26224475,2.57400888,-3.13237097,-11.83384706,-1.20223227,2023-09-18 18:26:12.814803
11419,Toncoin,TON,1.9504864343836383,44646964.073964916,-19.7384,0.27028828,6.11565441,46.6488837,79.60054766,75.83889304,74.08970388,2023-09-18 18:26:12.814803
5426,Solana,SOL,15.930002660551047,248899975.40894407,197.5574,-0.7000748,4.40296907,11.61964128,-9.68152786,-22.46344727,20.02548804,2023-09-18 18:26:12.814803
1958,TRON,TRX,0.06787472543077522,143529224.87436748,37.9316,-0.43226945,0.45448809,8.3910825,13.84331926,4.55364864,20.14541929,2023-09-18 18:26:12.814803
4943,Dai,DAI,0.8070424612913562,73302917.15455136,84.5413,-0.01040047,-0.06552667,-0.0456775,-0.02201054,-0.0040266,-0.23589181,2023-09-18 18:26:12.814803
6636,Polkadot,DOT,3.330215035310272,90686126.58644283,68.4069,-0.88484927,0.54118219,2.96802306,-8.9998351,-22.10731501,-10.34323726,2023-09-18 18:26:12.814803
3890,Polygon,MATIC,0.4250120333924556,178480578.23486382,32.3726,-0.580744,1.34745076,4.58089536,-9.41076416,-30.75679956,-14.86633193,2023-09-18 18:26:12.814803
2,Litecoin,LTC,53.489470739570265,330039879.98057306,89.0969,-1.06219615,3.64267988,11.78423358,3.10752825,-28.13360119,-16.50254462,2023-09-18 18:26:12.814803
1,Bitcoin,BTC,21637.803852605903,11743951351.464848,124.6884,-1.02435037,1.04610697,6.47528803,2.77076812,-9.84350866,-4.38787209,2023-09-18 18:26:14.002061
1027,Ethereum,ETH,1325.2420074389536,4763083016.1603,116.4709,-0.45036222,1.04084005,5.2057933,-2.19254211,-13.11229146,-8.19003229,2023-09-18 18:26:14.002061
825,Tether USDt,USDT,0.8078708808603444,18144991320.438614,87.7851,-0.01835344,0.00696443,0.05159709,0.05081367,0.02884619,0.00310055,2023-09-18 18:26:14.002061
1839,BNB,BNB,174.80761114520655,474158667.8871602,44.1129,-1.01409007,0.40153259,4.7246332,-0.42199497,-10.23716666,-11.4323779,2023-09-18 18:26:14.002061
52,XRP,XRP,0.40551136754985057,732854070.227778,102.2623,-0.30989098,1.10766048,6.09907009,-3.07609794,-36.38353335,2.70155938,2023-09-18 18:26:14.002061
3408,USD Coin,USDC,0.8077269182299843,2636233168.588938,118.776,-0.01567804,0.00284805,-0.00940053,0.01216879,0.00895376,0.004873,2023-09-18 18:26:14.002061
2010,Cardano,ADA,0.203651685580634,104706683.39196277,68.0854,-0.93462484,1.84328677,4.56661034,-5.68044605,-20.01064963,-5.3087377,2023-09-18 18:26:14.002061
74,Dogecoin,DOGE,0.0499276392175277,173602897.0152852,53.4285,-0.6912682,0.26224475,2.57400888,-3.13237097,-11.83384706,-1.20223227,2023-09-18 18:26:14.002061
11419,Toncoin,TON,1.9504864343836383,44646964.073964916,-19.7384,0.27028828,6.11565441,46.6488837,79.60054766,75.83889304,74.08970388,2023-09-18 18:26:14.002061
5426,Solana,SOL,15.930002660551047,248899975.40894407,197.5574,-0.7000748,4.40296907,11.61964128,-9.68152786,-22.46344727,20.02548804,2023-09-18 18:26:14.002061
1958,TRON,TRX,0.06787472543077522,143529224.87436748,37.9316,-0.43226945,0.45448809,8.3910825,13.84331926,4.55364864,20.14541929,2023-09-18 18:26:14.002061
4943,Dai,DAI,0.8070424612913562,73302917.15455136,84.5413,-0.01040047,-0.06552667,-0.0456775,-0.02201054,-0.0040266,-0.23589181,2023-09-18 18:26:14.002061
6636,Polkadot,DOT,3.330215035310272,90686126.58644283,68.4069,-0.88484927,0.54118219,2.96802306,-8.9998351,-22.10731501,-10.34323726,2023-09-18 18:26:14.002061
3890,Polygon,MATIC,0.4250120333924556,178480578.23486382,32.3726,-0.580744,1.34745076,4.58089536,-9.41076416,-30.75679956,-14.86633193,2023-09-18 18:26:14.002061
2,Litecoin,LTC,53.489470739570265,330039879.98057306,89.0969,-1.06219615,3.64267988,11.78423358,3.10752825,-28.13360119,-16.50254462,2023-09-18 18:26:14.002061
1,Bitcoin,BTC,21637.803852605903,11743951351.464848,124.6884,-1.02435037,1.04610697,6.47528803,2.77076812,-9.84350866,-4.38787209,2023-09-18 18:26:15.228659
1027,Ethereum,ETH,1325.2420074389536,4763083016.1603,116.4709,-0.45036222,1.04084005,5.2057933,-2.19254211,-13.11229146,-8.19003229,2023-09-18 18:26:15.228659
825,Tether USDt,USDT,0.8078708808603444,18144991320.438614,87.7851,-0.01835344,0.00696443,0.05159709,0.05081367,0.02884619,0.00310055,2023-09-18 18:26:15.228659
1839,BNB,BNB,174.80761114520655,474158667.8871602,44.1129,-1.01409007,0.40153259,4.7246332,-0.42199497,-10.23716666,-11.4323779,2023-09-18 18:26:15.228659
52,XRP,XRP,0.40551136754985057,732854070.227778,102.2623,-0.30989098,1.10766048,6.09907009,-3.07609794,-36.38353335,2.70155938,2023-09-18 18:26:15.228659
3408,USD Coin,USDC,0.8077269182299843,2636233168.588938,118.776,-0.01567804,0.00284805,-0.00940053,0.01216879,0.00895376,0.004873,2023-09-18 18:26:15.228659
2010,Cardano,ADA,0.203651685580634,104706683.39196277,68.0854,-0.93462484,1.84328677,4.56661034,-5.68044605,-20.01064963,-5.3087377,2023-09-18 18:26:15.228659
74,Dogecoin,DOGE,0.0499276392175277,173602897.0152852,53.4285,-0.6912682,0.26224475,2.57400888,-3.13237097,-11.83384706,-1.20223227,2023-09-18 18:26:15.228659
11419,Toncoin,TON,1.9504864343836383,44646964.073964916,-19.7384,0.27028828,6.11565441,46.6488837,79.60054766,75.83889304,74.08970388,2023-09-18 18:26:15.228659
5426,Solana,SOL,15.930002660551047,248899975.40894407,197.5574,-0.7000748,4.40296907,11.61964128,-9.68152786,-22.46344727,20.02548804,2023-09-18 18:26:15.228659
1958,TRON,TRX,0.06787472543077522,143529224.87436748,37.9316,-0.43226945,0.45448809,8.3910825,13.84331926,4.55364864,20.14541929,2023-09-18 18:26:15.228659
4943,Dai,DAI,0.8070424612913562,73302917.15455136,84.5413,-0.01040047,-0.06552667,-0.0456775,-0.02201054,-0.0040266,-0.23589181,2023-09-18 18:26:15.228659
6636,Polkadot,DOT,3.330215035310272,90686126.58644283,68.4069,-0.88484927,0.54118219,2.96802306,-8.9998351,-22.10731501,-10.34323726,2023-09-18 18:26:15.228659
3890,Polygon,MATIC,0.4250120333924556,178480578.23486382,32.3726,-0.580744,1.34745076,4.58089536,-9.41076416,-30.75679956,-14.86633193,2023-09-18 18:26:15.228659
2,Litecoin,LTC,53.489470739570265,330039879.98057306,89.0969,-1.06219615,3.64267988,11.78423358,3.10752825,-28.13360119,-16.50254462,2023-09-18 18:26:15.228659
1,Bitcoin,BTC,21637.803852605903,11743951351.464848,124.6884,-1.02435037,1.04610697,6.47528803,2.77076812,-9.84350866,-4.38787209,2023-09-18 18:26:16.563220
1027,Ethereum,ETH,1325.2420074389536,4763083016.1603,116.4709,-0.45036222,1.04084005,5.2057933,-2.19254211,-13.11229146,-8.19003229,2023-09-18 18:26:16.563220
825,Tether USDt,USDT,0.8078708808603444,18144991320.438614,87.7851,-0.01835344,0.00696443,0.05159709,0.05081367,0.02884619,0.00310055,2023-09-18 18:26:16.563220
1839,BNB,BNB,174.80761114520655,474158667.8871602,44.1129,-1.01409007,0.40153259,4.7246332,-0.42199497,-10.23716666,-11.4323779,2023-09-18 18:26:16.563220
52,XRP,XRP,0.40551136754985057,732854070.227778,102.2623,-0.30989098,1.10766048,6.09907009,-3.07609794,-36.38353335,2.70155938,2023-09-18 18:26:16.563220
3408,USD Coin,USDC,0.8077269182299843,2636233168.588938,118.776,-0.01567804,0.00284805,-0.00940053,0.01216879,0.00895376,0.004873,2023-09-18 18:26:16.563220
2010,Cardano,ADA,0.203651685580634,104706683.39196277,68.0854,-0.93462484,1.84328677,4.56661034,-5.68044605,-20.01064963,-5.3087377,2023-09-18 18:26:16.563220
